Date,AUSTRALIA,AUSTRIA,BELGIUM,CANADA,DENMARK,FINLAND,FRANCE,GERMANY,HONG KONG,IRELAND,ISRAEL,ITALY,JAPAN,NETHERLANDS,NEW ZEALAND,NORWAY,PORTUGAL,SINGAPORE,SPAIN,SWEDEN,SWITZERLAND,UNITED KINGDOM,USA
15-Jul-20,745.613,878.591,"1,229.12","1,614.12","12,489.44",525.874,"1,785.36","2,046.34","10,674.52",198.748,203.381,244.06,"3,258.50","3,630.65",200.053,"2,045.85",70.454,"3,159.02",352.928,"7,988.71","6,367.75",935.036,"3,108.57"
16-Jul-20,737.969,878.126,"1,230.25","1,611.22","12,455.50",524.489,"1,781.46","2,042.78","10,508.05",199.829,200.501,245.331,"3,226.86","3,614.21",196.241,"2,027.43",71.308,"3,119.34",352.843,"7,942.05","6,352.03",927.119,"3,097.37"
17-Jul-20,739.213,866.971,"1,225.87","1,613.83","12,526.22",524.503,"1,773.54","2,046.00","10,561.22",198.5,201.117,245.838,"3,216.47","3,616.94",197.533,"2,040.22",71.948,"3,113.37",351.001,"8,024.82","6,370.25",927.853,"3,107.77"
20-Jul-20,737.773,866.316,"1,239.25","1,625.27","12,771.01",532.366,"1,785.62","2,071.18","10,481.99",200.906,205.894,247.566,"3,220.10","3,669.38",198.204,"2,068.91",72.777,"3,117.65",353.366,"8,141.51","6,404.08",931.389,"3,138.04"
21-Jul-20,766.851,881.078,"1,261.39","1,634.92","12,875.89",534.041,"1,796.29","2,098.05","10,705.89",202.079,204.077,250.067,"3,240.08","3,690.53",204.737,"2,093.84",73.565,"3,144.52",355.355,"8,165.43","6,407.46",940.353,"3,140.63"
22-Jul-20,759.651,885.943,"1,252.41","1,638.08","12,905.15",540.495,"1,791.38","2,112.95","10,463.20",203.096,203.174,250.225,"3,214.27","3,693.65",204.369,"2,074.69",73.859,"3,106.34",353.369,"8,260.40","6,460.13",928.673,"3,158.66"
23-Jul-20,759.719,876.667,"1,249.93","1,626.39","12,858.30",549.667,"1,791.20","2,110.37","10,534.90",202.983,202.113,248.451,"3,220.13","3,736.45",202.361,"2,059.84",73.565,"3,126.68",352.732,"8,249.96","6,459.31",930.512,"3,117.56"
24-Jul-20,748.044,863,"1,234.70","1,623.21","12,677.18",543.451,"1,767.54","2,070.68","10,345.32",201.009,200.695,244.447,"3,254.80","3,650.35",201.092,"2,065.43",72.654,"3,083.85",349.709,"8,102.01","6,364.25",920.674,"3,096.18"
27-Jul-20,755.231,869.38,"1,239.59","1,643.80","12,892.22",546.438,"1,784.18","2,099.17","10,302.13",203.333,200.604,247.027,"3,281.90","3,704.94",201.769,"2,069.56",72.924,"3,094.63",348.318,"8,269.91","6,428.26",924.953,"3,122.66"
28-Jul-20,753.709,858.864,"1,252.84","1,634.50","12,860.29",541.171,"1,773.65","2,089.98","10,383.24",203.377,198.824,244.918,"3,272.62","3,699.09",200.33,"2,060.84",71.676,"3,099.80",350.542,"8,190.11","6,448.40",932.594,"3,100.54"
29-Jul-20,753.78,853.398,"1,247.58","1,659.28","12,816.15",539.059,"1,790.89","2,100.03","10,400.82",204.349,202.978,245.761,"3,228.84","3,693.37",201.292,"2,066.90",70.926,"3,097.14",349.123,"8,239.84","6,470.36",934.355,"3,140.76"
30-Jul-20,755.494,829.852,"1,241.38","1,649.69","12,773.17",528.713,"1,755.86","2,029.98","10,368.21",202.603,203.196,238.259,"3,212.79","3,619.69",202.81,"1,991.26",69.847,"3,026.94",338.593,"8,044.27","6,387.62",918.189,"3,130.51"
31-Jul-20,744.527,811.227,"1,210.08","1,640.27","12,695.00",540.135,"1,737.40","2,021.40","10,385.65",202.426,204.411,236.51,"3,104.97","3,602.62",204.037,"2,019.27",69.708,"3,038.64",333.308,"8,000.64","6,339.29",909.394,"3,153.99"
3-Aug-20,736.621,823.895,"1,213.83","1,636.61","12,766.95",551.058,"1,757.09","2,058.84","10,336.84",205.079,206.573,238.393,"3,147.63","3,657.96",201.215,"2,043.20",70.24,"2,984.93",336.122,"8,169.13","6,389.17",923.105,"3,178.41"
4-Aug-20,755.825,842.114,"1,222.11","1,663.95","12,634.92",553.337,"1,763.53","2,053.31","10,589.40",202.563,204.988,241.74,"3,216.86","3,662.90",204.272,"2,065.11",70.799,"3,019.11",338.452,"8,138.38","6,385.48",924.956,"3,189.37"
5-Aug-20,758.139,864.467,"1,234.45","1,693.42","12,785.81",557.498,"1,799.29","2,085.62","10,619.87",206.534,209.787,245.933,"3,227.23","3,724.10",205.438,"2,123.18",71.992,"3,059.43",341.62,"8,285.72","6,412.15",941.79,"3,210.03"
6-Aug-20,763.936,850.332,"1,207.36","1,693.63","12,644.09",553.003,"1,778.62","2,070.40","10,577.18",206.166,209.469,241.53,"3,216.68","3,678.60",204.568,"2,113.32",71.619,"3,089.09",336.77,"8,236.89","6,361.98",929.186,"3,228.82"
7-Aug-20,754.395,845.049,"1,207.92","1,680.71","12,751.35",552.515,"1,772.86","2,077.67","10,488.93",207.178,206.505,240.984,"3,202.26","3,677.01",200.515,"2,093.44",70.709,"3,063.08",334.504,"8,201.55","6,352.55",922.737,"3,227.67"
10-Aug-20,766.833,857.372,"1,211.48","1,692.15","12,689.50",552.082,"1,777.09","2,075.42","10,483.35",206.004,203.577,242.278,"3,205.59","3,641.01",199.509,"2,114.26",70.537,"3,061.85",338.449,"8,227.65","6,347.60",929.03,"3,233.33"
11-Aug-20,772.618,881.175,"1,238.91","1,690.00","12,972.50",558.304,"1,818.37","2,113.71","10,699.92",209.005,202.855,248.687,"3,262.33","3,682.59",198.25,"2,159.59",70.883,"3,062.27",348.587,"8,373.99","6,373.90",945.142,"3,206.47"
12-Aug-20,773.747,891.594,"1,256.70","1,706.31","13,120.75",567.237,"1,840.39","2,140.75","10,858.91",213.021,205.286,252.491,"3,285.19","3,756.89",196.348,"2,198.34",72.352,"3,093.51",351.348,"8,468.36","6,490.39",962.186,"3,253.50"
13-Aug-20,768.413,881.755,"1,255.02","1,703.04","13,154.76",568.346,"1,835.95","2,137.30","10,874.49",213.605,205.326,250.719,"3,326.66","3,747.02",195.836,"2,206.26",72.083,"3,131.38",349.877,"8,469.98","6,486.53",949.655,"3,249.95"
14-Aug-20,771.527,870.394,"1,244.65","1,696.80","12,960.05",562.78,"1,805.74","2,117.58","10,869.35",211.135,204.537,247.813,"3,339.85","3,696.71",195.581,"2,173.38",71.335,"3,123.36",345.052,"8,286.14","6,433.61",936.309,"3,248.97"
17-Aug-20,767.875,863.623,"1,247.93","1,716.63","13,155.50",572.764,"1,814.84","2,131.48","10,939.63",213.483,206.824,247.287,"3,325.39","3,728.18",199.428,"2,183.46",71.403,"3,107.29",343.065,"8,389.54","6,494.63",940.917,"3,262.85"
18-Aug-20,776.328,863.102,"1,247.49","1,716.80","13,026.90",573.711,"1,810.36","2,135.85","10,919.00",213.434,206.514,247.35,"3,345.98","3,723.80",203.713,"2,171.86",71.325,"3,098.69",342.049,"8,366.21","6,484.38",941.618,"3,271.45"
19-Aug-20,783.185,863.601,"1,242.52","1,713.65","13,104.72",573.205,"1,821.24","2,146.63","10,872.96",213.651,204.81,249.631,"3,345.66","3,729.18",201.497,"2,178.82",70.727,"3,098.19",344.15,"8,440.99","6,532.52",944.772,"3,256.22"
20-Aug-20,767.329,845.715,"1,216.05","1,709.56","12,985.41",568.575,"1,789.28","2,112.89","10,689.56",209.771,203.695,244.901,"3,305.98","3,662.04",195.949,"2,133.60",69.664,"3,054.48",337.284,"8,260.69","6,489.39",926.249,"3,268.88"
21-Aug-20,764.368,835.118,"1,195.13","1,702.12","12,987.93",565.963,"1,775.59","2,092.90","10,926.41",212.762,202.48,242.734,"3,315.20","3,640.95",200.263,"2,107.43",69.104,"3,039.26",334.867,"8,203.44","6,457.63",919.175,"3,280.51"
24-Aug-20,766.78,857.735,"1,224.67","1,712.60","13,076.02",574.913,"1,819.78","2,143.20","11,138.91",214.91,202.768,248.368,"3,325.38","3,713.11",201.088,"2,165.01",71.512,"3,049.43",342.267,"8,375.43","6,525.93",935.278,"3,310.56"
25-Aug-20,771.581,856.622,"1,221.69","1,712.61","13,110.74",578.433,"1,821.46","2,144.48","11,120.56",213.867,203.705,247.285,"3,339.42","3,723.53",202.626,"2,157.56",70.448,"3,077.65",342.701,"8,365.69","6,485.91",928.086,"3,322.61"
26-Aug-20,771.232,860.366,"1,234.09","1,740.65","13,167.09",584.286,"1,835.71","2,166.24","11,097.14",217.882,206.859,248.299,"3,351.29","3,769.24",204.835,"2,151.38",70.645,"3,059.14",342.886,"8,474.30","6,544.63",933.936,"3,358.65"
27-Aug-20,773.095,846.632,"1,225.79","1,733.83","13,075.52",581.977,"1,817.48","2,143.11","11,008.18",214.538,206.566,243.829,"3,324.91","3,732.72",205.877,"2,145.49",69.565,"3,027.75",340.432,"8,429.78","6,493.95",926.976,"3,364.40"
28-Aug-20,778.656,865.291,"1,234.98","1,735.70","13,085.18",585.737,"1,830.00","2,149.95","11,196.80",215.037,207.259,246.375,"3,337.20","3,724.46",210.101,"2,158.13",69.893,"3,074.24",345.629,"8,436.61","6,482.40",931.144,"3,386.44"
31-Aug-20,781.102,855.583,"1,228.21","1,725.18","13,211.89",585.421,"1,820.34","2,147.65","11,180.07",214.942,206.328,245.007,"3,340.66","3,688.78",205.935,"2,168.29",69.726,"3,068.20",338.79,"8,418.81","6,497.55",935.23,"3,385.29"
1-Sep-20,765.203,855.304,"1,218.26","1,736.44","13,120.99",584.253,"1,816.69","2,153.56","11,181.29",214.181,207.258,244.136,"3,336.81","3,730.84",202.639,"2,164.15",70.371,"3,080.53",338.618,"8,406.62","6,477.90",922.572,"3,414.21"
2-Sep-20,773.593,842.413,"1,227.65","1,739.09","13,157.19",583.801,"1,831.87","2,169.19","11,170.25",211.151,206.334,244.778,"3,347.67","3,760.39",204.366,"2,126.25",70.067,"3,075.26",336.889,"8,407.65","6,574.39",925.941,"3,461.32"
3-Sep-20,777.233,839.161,"1,215.55","1,704.55","13,052.04",572.568,"1,821.59","2,134.88","11,158.89",206.541,195.824,241.875,"3,364.52","3,667.77",206.636,"2,103.61",70.314,"3,058.54",337.407,"8,255.96","6,476.86",910.603,"3,334.54"
4-Sep-20,747.817,843.58,"1,199.47","1,680.90","12,719.79",568.375,"1,799.34","2,095.50","10,953.01",204.315,192.717,238.971,"3,329.46","3,581.67",199.986,"2,081.20",67.606,"3,021.51",335.293,"8,226.99","6,383.94",898.481,"3,305.63"
7-Sep-20,754.963,858.075,"1,220.82","1,685.59","12,979.33",573.528,"1,836.19","2,141.89","11,040.16",206.747,193.001,243.949,"3,312.41","3,620.95",200.506,"2,109.22",69.485,"3,029.69",340.872,"8,419.36","6,469.31",917.631,"3,305.63"
8-Sep-20,758.648,837.839,"1,190.16","1,658.40","12,748.26",565.731,"1,801.21","2,116.79","10,966.87",206.011,188.793,239.038,"3,342.34","3,576.71",198.308,"2,034.74",67.891,"3,014.98",333.362,"8,270.56","6,426.82",905.696,"3,207.54"
9-Sep-20,745.959,851.781,"1,214.45","1,691.82","13,082.62",575.177,"1,829.42","2,163.73","10,975.57",208.696,190.582,243.657,"3,300.12","3,658.73",196.044,"2,097.16",70.086,"3,009.33",337.298,"8,463.23","6,550.33",917.144,"3,275.21"
10-Sep-20,750.507,853.783,"1,218.05","1,671.58","13,079.19",575.4,"1,832.52","2,169.87","10,891.74",208.82,187.69,245.149,"3,341.88","3,675.56",197.759,"2,097.62",70.104,"3,006.34",337.889,"8,426.44","6,580.24",905.756,"3,219.24"
11-Sep-20,743.397,845.748,"1,210.75","1,673.01","13,031.70",573.191,"1,829.16","2,159.96","10,978.11",210.325,186.114,244.233,"3,362.75","3,681.78",196.452,"2,095.90",69.607,"3,007.69",333.849,"8,386.14","6,598.79",904.065,"3,219.94"
14-Sep-20,750.105,849.078,"1,211.14","1,687.32","13,077.36",573.343,"1,843.28","2,165.77","11,018.17",211.957,189.823,243.919,"3,407.25","3,704.38",197.464,"2,098.16",68.975,"3,006.95",335.435,"8,403.40","6,627.21",910.014,"3,266.05"
15-Sep-20,749.478,849.925,"1,216.06","1,692.16","13,207.31",577.085,"1,844.95","2,164.71","11,114.76",217.935,191.39,245.622,"3,392.70","3,717.31",196.63,"2,108.75",69.282,"3,011.13",338.452,"8,442.04","6,653.02",919.111,"3,286.16"
16-Sep-20,759.873,855.28,"1,226.88","1,676.04","13,289.35",584.02,"1,844.97","2,171.15","11,117.21",219.164,189.58,244.944,"3,418.60","3,716.69",199.05,"2,110.76",69.515,"3,029.13",340.353,"8,530.94","6,677.55",925.714,"3,270.16"
17-Sep-20,746.38,843.49,"1,231.03","1,665.10","13,322.02",583.474,"1,828.66","2,159.01","10,963.42",217.428,187.915,241.502,"3,405.83","3,671.18",196,"2,095.05",69.002,"3,020.83",338.361,"8,482.20","6,636.68",917.618,"3,241.11"
18-Sep-20,745.442,828.35,"1,233.88","1,663.98","13,375.57",587.786,"1,814.57","2,155.60","10,989.56",216.846,188.013,240.074,"3,429.93","3,678.79",194.135,"2,099.46",68.818,"3,027.28",333.09,"8,560.91","6,652.39",912.288,"3,208.57"
21-Sep-20,730.063,792.537,"1,176.82","1,629.36","13,104.83",562.781,"1,730.33","2,045.14","10,798.76",206.49,185.948,229.02,"3,422.06","3,554.51",189.299,"1,971.75",66.931,"2,997.46",318.776,"8,155.04","6,483.44",870.723,"3,176.22"
22-Sep-20,721.742,792.873,"1,169.75","1,642.74","13,124.33",567.161,"1,719.14","2,047.38","10,674.25",205.613,188.108,229.671,"3,408.37","3,571.08",190.377,"1,978.89",66.298,"2,956.23",315.292,"8,179.54","6,478.31",869.413,"3,208.13"
23-Sep-20,731.943,781.575,"1,165.69","1,608.36","13,196.13",567.466,"1,723.63","2,049.95","10,717.38",207.591,184.129,229.769,"3,398.40","3,594.46",191.365,"1,965.71",66.231,"2,971.83",314.489,"8,155.29","6,434.47",882.457,"3,129.96"
24-Sep-20,718.986,776.81,"1,142.06","1,612.72","12,972.77",558.059,"1,703.94","2,038.23","10,549.39",205.12,182.037,228.466,"3,357.21","3,559.93",189.979,"1,920.11",65.352,"2,924.77",313.821,"7,948.21","6,336.15",867.609,"3,138.25"
25-Sep-20,731.11,768.146,"1,139.66","1,627.69","13,016.77",551.989,"1,691.29","2,015.88","10,602.28",208.265,182.961,225.745,"3,363.57","3,547.92",192.228,"1,916.20",64.824,"2,948.61",312.862,"7,999.66","6,336.78",868.941,"3,191.72"
28-Sep-20,731.869,787.064,"1,176.57","1,646.85","13,220.50",564.412,"1,735.84","2,080.76","10,580.41",212.201,184.831,231.36,"3,415.64","3,631.90",190.72,"1,955.77",65.909,"2,975.72",321.489,"8,273.20","6,406.22",891.686,"3,243.59"
29-Sep-20,737.959,779.819,"1,176.96","1,640.44","13,440.84",567.323,"1,743.23","2,091.23","10,516.63",213.281,186.695,231.696,"3,407.79","3,653.84",189.537,"1,967.19",65.388,"2,968.78",320.155,"8,385.06","6,400.48",886.411,"3,228.71"
30-Sep-20,725.275,780.004,"1,173.50","1,636.57","13,376.93",563.482,"1,735.11","2,081.90","10,550.66",212.592,188.074,230.937,"3,349.16","3,643.62",189.905,"1,988.22",66.032,"2,973.38",319.964,"8,356.05","6,396.95",887.805,"3,254.94"
1-Oct-20,733.686,775.786,"1,174.04","1,648.71","13,541.14",564.892,"1,743.24","2,081.32","10,552.13",212.639,191.246,230.842,"3,345.67","3,687.79",191.885,"1,981.71",67.03,"3,021.05",320.73,"8,372.17","6,421.52",885.3,"3,276.80"
2-Oct-20,721.686,773.906,"1,173.35","1,649.05","13,447.76",564.203,"1,740.91","2,071.35","10,552.34",212.627,188.894,230.462,"3,323.20","3,691.20",190.748,"1,987.35",66.873,"3,017.81",321.547,"8,337.69","6,430.66",893.632,"3,243.91"
5-Oct-20,743.551,798.307,"1,199.80","1,677.43","13,735.62",576.885,"1,771.58","2,110.41","10,746.76",215.489,195.693,234.311,"3,367.66","3,737.61",192.707,"2,045.15",67.911,"3,041.52",327.875,"8,484.34","6,492.59",902.389,"3,302.96"
6-Oct-20,742.39,811.521,"1,217.52","1,659.10","13,626.84",574.632,"1,781.33","2,117.65","10,840.78",217.133,194.963,236.256,"3,389.52","3,713.67",193.679,"2,051.60",68.171,"3,055.61",333.008,"8,439.69","6,446.42",902.778,"3,258.03"
7-Oct-20,749.146,812.89,"1,214.07","1,677.87","13,629.61",572.371,"1,772.77","2,114.21","10,949.12",219.982,199.161,236.194,"3,378.47","3,714.76",192.551,"2,027.83",68.513,"3,062.51",330.894,"8,481.45","6,401.52",896.517,"3,314.91"
8-Oct-20,759.592,826.937,"1,229.77","1,696.46","13,730.05",572.258,"1,781.91","2,131.71","10,902.50",221.225,200.483,237.314,"3,396.22","3,737.78",196.335,"2,034.25",69.467,"3,069.68",334.495,"8,492.95","6,446.92",903.458,"3,340.57"
9-Oct-20,766.212,827.52,"1,243.44","1,709.19","14,025.14",582.915,"1,803.60","2,146.65","10,839.22",223.173,202.751,238.242,"3,392.14","3,807.27",198.264,"2,055.62",69.824,"3,073.46",334.323,"8,594.87","6,522.57",913.954,"3,370.62"
12-Oct-20,768.131,828.211,"1,247.62","1,713.04","14,323.14",588.575,"1,815.02","2,160.87","10,911.02",225.311,203.087,239.792,"3,395.54","3,857.05",199.157,"2,050.45",71.066,"3,093.48",334.356,"8,654.68","6,575.35",915.608,"3,425.17"
13-Oct-20,771.398,811.41,"1,220.45","1,702.61","14,246.46",583.275,"1,792.47","2,130.17","10,898.84",222.758,202.457,236.549,"3,400.81","3,847.46",201.71,"2,037.38",72.131,"3,109.56",328.878,"8,545.56","6,525.62",905.149,"3,407.10"
14-Oct-20,770.218,820.188,"1,219.69","1,696.45","14,231.41",586.79,"1,792.56","2,137.50","10,894.61",223.026,202.128,237.632,"3,405.00","3,844.43",203.71,"2,049.62",72.778,"3,105.69",331.151,"8,568.55","6,508.00",902.94,"3,385.27"
15-Oct-20,763.85,802.294,"1,179.13","1,686.61","13,891.47",574.699,"1,746.46","2,076.94","10,670.06",218.832,200.788,229.45,"3,376.37","3,744.98",198.682,"1,979.30",69.538,"3,052.43",324.57,"8,377.27","6,356.55",878.101,"3,380.13"
16-Oct-20,759.382,808.62,"1,190.01","1,686.28","14,000.61",580.138,"1,781.99","2,110.20","10,649.07",221.044,200.392,233.875,"3,343.68","3,795.27",197.695,"2,002.07",70.627,"3,079.48",327.121,"8,516.73","6,429.15",892.036,"3,379.31"
19-Oct-20,766.918,816.504,"1,195.46","1,675.11","14,001.09",585.719,"1,794.16","2,114.62","10,683.06",221.417,199.934,234.725,"3,381.67","3,813.99",197.465,"2,023.37",70.643,"3,090.16",329.24,"8,589.15","6,450.87",891.551,"3,325.55"
20-Oct-20,757.301,826.3,"1,198.28","1,676.53","14,023.85",585.907,"1,799.26","2,104.21","10,708.98",220.6,198.218,237.322,"3,355.11","3,806.60",197.49,"2,019.66",70.325,"3,071.06",333.769,"8,631.34","6,459.89",890.064,"3,339.04"
21-Oct-20,766.013,818.356,"1,177.49","1,673.11","13,864.06",581.684,"1,777.65","2,078.54","10,715.01",217.471,198.153,233.279,"3,412.16","3,783.68",199.359,"2,022.24",69.674,"3,070.01",329.445,"8,560.04","6,387.29",886.848,"3,330.60"
22-Oct-20,762.482,813.275,"1,174.12","1,675.98","13,695.24",577.934,"1,771.09","2,070.69","10,763.64",215.239,195.954,232.37,"3,365.46","3,747.04",198.506,"1,995.79",69.282,"3,065.22",327.382,"8,497.16","6,358.66",884.044,"3,347.35"
23-Oct-20,761.776,826.56,"1,193.89","1,675.61","13,729.59",577.68,"1,792.56","2,082.94","10,793.13",216.611,196.521,235.385,"3,377.22","3,740.77",199.278,"2,019.04",69.485,"3,064.16",332.373,"8,531.08","6,377.87",892.457,"3,358.93"
26-Oct-20,762.72,825.303,"1,180.92","1,644.97","13,491.19",564.906,"1,755.64","1,996.17","10,805.09",212.853,194.815,231.055,"3,363.55","3,682.68",199.981,"1,963.78",68.151,"3,030.14",327.598,"8,332.40","6,343.89",881.287,"3,297.41"
27-Oct-20,752.884,799.922,"1,165.75","1,644.56","13,446.33",556.837,"1,728.40","1,980.72","10,680.34",209.556,193.62,228.002,"3,373.48","3,695.96",196.472,"1,967.99",67.498,"3,023.75",321.363,"8,341.79","6,294.09",874.533,"3,288.82"
28-Oct-20,744.559,771.219,"1,118.79","1,582.50","13,035.49",538.847,"1,658.90","1,889.38","10,665.02",202.698,188.597,217.021,"3,367.87","3,601.87",196.429,"1,870.75",64.369,"2,975.50",310.558,"8,007.42","6,100.87",847.737,"3,174.68"
29-Oct-20,726.37,756.491,"1,108.85","1,583.96","13,163.19",516.9,"1,645.61","1,877.04","10,636.49",207.989,190.509,214.691,"3,355.43","3,571.91",194.291,"1,844.97",63.308,"2,912.39",305.12,"7,893.67","6,020.61",839.329,"3,211.53"
30-Oct-20,725.426,765.883,"1,102.76","1,578.77","13,009.22",519.559,"1,651.98","1,866.52","10,422.88",210.856,187.931,215.007,"3,295.15","3,551.70",190.832,"1,838.97",64.238,"2,886.53",306.625,"7,949.32","6,041.23",841.319,"3,166.93"
2-Nov-20,730.522,779.885,"1,107.17","1,596.04","13,111.52",522.24,"1,683.66","1,895.01","10,500.49",212.735,190.379,220.169,"3,347.91","3,602.54",191.998,"1,866.24",65.249,"2,901.17",313.299,"8,083.53","6,139.01",851.66,"3,205.02"
3-Nov-20,757.685,809.409,"1,142.67","1,642.67","13,336.61",541.756,"1,737.80","1,956.74","10,809.22",220.574,191.685,229.252,"3,355.43","3,689.35",195.712,"1,920.39",66.229,"2,981.85",323.948,"8,275.20","6,317.02",882.53,"3,263.76"
4-Nov-20,753.815,806.253,"1,160.70","1,645.54","13,777.21",546.689,"1,775.91","1,993.50","10,841.29",220.313,198.136,233.467,"3,400.76","3,758.05",195.989,"1,946.39",66.65,"3,006.21",323.992,"8,435.05","6,491.34",891.505,"3,339.37"
5-Nov-20,776.008,825.084,"1,184.09","1,688.39","14,240.08",558.879,"1,816.05","2,042.14","11,070.68",224.894,200.808,240.621,"3,477.43","3,860.40",200.056,"1,987.52",67.902,"3,129.25",334.742,"8,673.55","6,537.03",902.265,"3,406.63"
6-Nov-20,781.864,819.012,"1,182.95","1,686.97","14,204.35",559.361,"1,814.17","2,038.47","11,083.43",226.69,203.06,241.213,"3,506.40","3,887.62",202.079,"1,979.97",67.431,"3,128.53",333.27,"8,707.22","6,590.80",905.196,"3,407.54"
9-Nov-20,797.149,884.218,"1,252.47","1,714.84","13,861.73",578.952,"1,940.28","2,110.18","11,172.31",224.764,202.43,253.215,"3,487.21","3,977.43",207.503,"2,120.18",69.862,"3,170.35",360.601,"9,034.71","6,548.38",952.102,"3,435.29"
10-Nov-20,803.918,923.364,"1,303.87","1,727.82","13,728.65",586.86,"1,970.98","2,119.40","11,548.19",227.842,197.383,255.432,"3,533.29","3,927.86",203.702,"2,116.75",70.066,"3,270.48",373.836,"8,983.59","6,498.16",978.196,"3,427.05"
11-Nov-20,817.574,922.981,"1,299.37","1,735.93","13,889.24",584.251,"1,969.27","2,121.17","11,603.55",231.783,202.62,256.041,"3,581.40","3,959.21",207.285,"2,119.84",71.862,"3,279.83",375.821,"9,010.46","6,564.85",986.807,"3,456.92"
12-Nov-20,812.04,919.264,"1,294.08","1,708.57","14,015.61",579.601,"1,950.55","2,110.77","11,450.83",231.371,200.618,254.795,"3,595.64","3,995.90",206.794,"2,103.45",71.659,"3,275.44",373.76,"9,007.25","6,573.13",974.851,"3,424.70"
13-Nov-20,808.026,932.789,"1,300.80","1,711.45","13,971.82",578.464,"1,959.32","2,121.05","11,470.83",231.389,200.16,255.816,"3,567.71","3,983.62",207.66,"2,095.68",71.67,"3,273.51",377.234,"8,936.52","6,573.65",973.52,"3,468.51"
16-Nov-20,826.98,964.156,"1,324.96","1,746.87","13,886.35",583.248,"1,996.16","2,133.35","11,667.40",232.023,199.284,260.651,"3,629.85","3,998.04",210.695,"2,159.24",72.195,"3,324.40",387.283,"9,112.59","6,629.21",991.878,"3,507.62"
17-Nov-20,827.734,977.633,"1,327.61","1,750.41","13,873.66",586.427,"2,006.11","2,139.28","11,811.31",228.516,201.62,263.202,"3,654.48","4,009.30",210.605,"2,152.80",71.516,"3,365.24",386.349,"9,139.73","6,628.24",988.95,"3,495.86"
18-Nov-20,836.104,981.577,"1,330.74","1,749.97","13,865.19",590.948,"2,015.13","2,153.39","11,831.64",231.05,200.593,265.336,"3,642.91","3,999.76",208.212,"2,167.80",71.531,"3,394.29",388.599,"9,192.49","6,634.09",995.385,"3,460.40"
19-Nov-20,831.977,975.408,"1,309.78","1,749.18","13,879.44",584.562,"1,996.37","2,129.95","11,784.16",226.739,202.801,263.608,"3,649.39","3,958.51",204.924,"2,130.95",70.914,"3,363.24",385.025,"9,110.84","6,566.69",981.289,"3,477.50"
20-Nov-20,835.072,973.682,"1,314.78","1,763.36","14,137.53",589.231,"2,004.86","2,141.40","11,851.45",227.742,203.389,265.664,"3,649.02","3,999.20",203.62,"2,145.69",71.748,"3,405.75",387.433,"9,189.64","6,575.92",988.554,"3,456.09"
23-Nov-20,834.822,980.29,"1,318.96","1,768.41","13,972.25",588.957,"1,997.66","2,132.22","11,688.24",224.339,203.792,264.452,"3,625.97","3,960.05",202.424,"2,159.52",71.856,"3,451.58",386.176,"9,120.36","6,525.22",986.948,"3,477.81"
24-Nov-20,852.906,"1,008.38","1,358.99","1,796.59","13,796.21",597.866,"2,029.90","2,163.36","11,847.26",228.326,206.47,272.255,"3,697.61","3,997.10",206.486,"2,223.21",72.73,"3,511.80",396.5,"9,266.31","6,551.26","1,007.14","3,531.80"
25-Nov-20,860.541,"1,019.37","1,356.74","1,802.68","13,865.78",600.568,"2,037.87","2,170.22","11,868.15",231.281,206.82,274.62,"3,722.47","4,004.48",209.519,"2,240.99",73.641,"3,495.00",398.317,"9,283.32","6,566.30","1,001.75","3,530.75"
26-Nov-20,854.638,"1,013.93","1,355.61","1,804.78","13,960.78",598.366,"2,036.38","2,170.47","11,847.32",232.409,207.679,273.128,"3,749.87","4,020.72",208.227,"2,231.16",73.46,"3,480.62",395.487,"9,285.72","6,597.65",992.939,"3,530.75"
27-Nov-20,853.403,"1,032.55","1,370.24","1,814.45","14,194.97",610.182,"2,056.73","2,187.24","11,843.03",232.663,209.25,275.696,"3,775.38","4,074.75",211.108,"2,267.45",74.576,"3,489.38",402.379,"9,375.80","6,619.38",994.663,"3,542.36"
30-Nov-20,838.482,"1,011.45","1,352.89","1,793.59","14,252.63",604.281,"2,030.72","2,186.66","11,556.56",231.705,206.185,272.49,"3,706.05","4,046.86",215.29,"2,216.68",72.624,"3,419.56",396.981,"9,235.76","6,596.06",979.425,"3,527.53"
1-Dec-20,845.644,"1,036.50","1,376.45","1,805.87","14,205.93",608.928,"2,065.04","2,210.23","11,702.32",232.621,205.335,273.516,"3,724.94","4,124.22",214.426,"2,233.72",72.271,"3,419.97",402.53,"9,306.04","6,610.00",998.934,"3,563.62"
2-Dec-20,848.567,"1,043.40","1,379.48","1,816.36","14,219.20",609.316,"2,071.85","2,209.62","11,720.10",231.023,204.34,273.504,"3,732.29","4,128.73",213.222,"2,220.38",73.638,"3,416.46",409.037,"9,286.98","6,630.90","1,009.28","3,567.44"
3-Dec-20,860.099,"1,054.91","1,394.51","1,829.95","14,098.14",611.119,"2,082.34","2,217.34","11,793.50",237.494,207.111,275.485,"3,762.33","4,164.05",211.807,"2,237.05",74.206,"3,446.36",410.904,"9,350.19","6,619.36","1,025.90","3,569.02"
4-Dec-20,861.16,"1,077.99","1,400.11","1,853.40","14,095.97",607.645,"2,092.10","2,225.73","11,829.50",242.363,208.174,276.96,"3,749.23","4,177.17",208.339,"2,242.03",75.347,"3,473.49",417.902,"9,341.42","6,628.83","1,033.68","3,600.91"
